,id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
26954,26955,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,Class_4
41546,41547,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,9,0,6,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,1,0,0,9,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
58050,58051,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,6,17,0,0,0,7,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,Class_9
29877,29878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_5
20325,20326,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
534,535,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_1
33104,33105,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_6
145,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,Class_1
39878,39879,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,0,4,0,1,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Class_6
31372,31373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_5
49776,49777,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
9071,9072,0,0,0,0,0,0,0,1,1,0,0,0,1,5,16,5,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,14,0,1,0,0,0,1,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,4,0,0,3,2,14,0,0,2,0,0,0,0,0,0,1,0,0,5,0,0,3,2,0,0,0,0,Class_2
59856,59857,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,2,4,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,20,6,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Class_9
25424,25425,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,10,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,2,0,0,1,1,1,0,0,4,0,14,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,Class_3
25911,25912,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,Class_3
29837,29838,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_5
34151,34152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
20792,20793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
57612,57613,0,0,3,2,0,0,0,1,4,2,0,2,2,3,0,13,1,4,0,2,0,13,0,2,1,0,0,0,6,0,0,0,2,2,0,0,0,1,1,3,3,6,1,2,0,0,1,3,0,0,0,0,0,14,2,1,0,0,0,6,0,54,0,1,0,11,2,0,1,6,3,4,0,0,0,1,2,0,1,0,1,0,3,0,0,2,2,1,3,0,39,9,0,Class_9
54297,54298,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Class_8
16033,16034,0,0,0,0,0,0,0,0,0,1,3,1,0,0,20,7,0,0,0,0,1,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,1,0,3,0,0,0,0,0,1,0,3,0,0,0,0,3,0,1,7,0,0,0,0,4,0,0,1,2,11,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,1,5,0,0,2,0,Class_2
56002,56003,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,12,0,0,0,0,0,0,7,0,0,0,Class_8
9083,9084,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
58613,58614,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,7,0,1,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,8,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_9
14042,14043,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
11803,11804,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,Class_2
56088,56089,0,0,0,0,7,1,0,1,0,0,1,1,0,0,1,5,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Class_8
4941,4942,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,2,1,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,1,1,2,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,9,0,6,0,0,0,0,0,Class_2
15608,15609,0,0,0,0,0,0,0,0,13,0,1,0,0,0,8,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
20730,20731,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,Class_3
51812,51813,0,4,0,1,0,0,4,0,0,3,1,0,0,1,0,3,0,3,0,3,0,5,0,0,2,0,0,0,1,0,0,0,1,1,1,0,0,13,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,10,1,0,0,10,0,1,0,1,0,1,0,3,0,0,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,3,2,0,0,Class_8
9890,9891,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,3,0,1,0,1,1,0,19,0,0,1,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,Class_2
53601,53602,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,2,0,2,0,0,0,0,2,1,1,1,0,1,0,0,0,0,2,0,1,0,0,2,1,0,1,1,0,30,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,4,0,1,0,Class_8
80,81,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,2,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,2,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,1,0,Class_1
28902,28903,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,17,0,0,0,0,0,1,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_5
21031,21032,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,7,0,0,0,0,0,4,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,9,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,Class_3
21619,21620,0,0,0,1,0,0,0,2,0,1,3,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,1,9,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,4,0,5,0,0,0,0,0,Class_3
48374,48375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,Class_7
19726,19727,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_3
15863,15864,0,1,1,1,0,0,0,0,2,1,0,0,0,0,9,2,1,1,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,3,0,0,0,1,1,2,0,0,0,6,1,0,0,0,1,0,0,0,0,8,0,7,9,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,Class_2
9302,9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Class_2
3679,3680,0,0,0,0,0,0,0,1,0,0,0,0,0,10,2,0,0,0,0,0,1,1,0,0,9,0,0,0,1,0,0,0,6,4,0,0,0,0,0,5,1,3,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Class_2
41592,41593,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Class_6
60879,60880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,3,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Class_9
39140,39141,0,0,7,2,0,0,0,0,0,0,8,0,2,0,0,3,0,0,2,0,4,1,0,2,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,1,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
46959,46960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Class_7
56267,56268,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
38954,38955,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,16,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,Class_6
3586,3587,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,14,0,0,0,0,0,Class_2
60273,60274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Class_9
19345,19346,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,Class_3
28155,28156,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_4
13366,13367,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,5,0,0,0,1,3,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,Class_2
8990,8991,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
41809,41810,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,5,1,0,0,0,0,0,0,0,2,1,0,0,1,0,3,9,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,12,0,1,0,0,0,1,6,2,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,Class_6
7247,7248,5,0,1,0,0,0,0,0,0,0,0,0,0,28,5,2,0,0,0,1,0,1,0,7,8,0,0,0,0,0,0,0,10,0,0,2,0,0,0,15,0,2,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,2,1,9,0,0,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,Class_2
58258,58259,5,0,0,0,0,0,0,0,0,0,0,3,19,2,0,4,1,0,0,0,0,3,0,5,1,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,1,0,12,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,3,0,Class_9
53261,53262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,Class_8
22460,22461,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,9,0,0,0,0,0,Class_3
40296,40297,1,0,1,2,0,0,1,0,1,0,18,0,0,0,0,1,0,1,0,0,0,0,0,6,0,3,9,0,0,2,1,3,0,0,3,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,3,0,0,1,8,0,2,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,10,0,1,0,0,1,0,0,0,4,0,0,0,0,Class_6
61720,61721,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,1,0,1,0,2,0,9,0,1,1,0,0,0,3,0,0,0,6,1,2,0,0,1,0,1,0,4,0,4,0,0,0,4,0,0,0,0,3,8,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_9
55999,56000,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,22,0,0,0,3,0,1,0,0,6,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Class_8
363,364,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,1,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,Class_1
59387,59388,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_9
10763,10764,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
59654,59655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Class_9
10082,10083,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,4,0,1,0,0,0,2,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,3,0,1,0,3,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,0,Class_2
50474,50475,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_8
